Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,house_age,total_bathrooms,total_area,quality_score
317,60,RL,94.0,13005.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7.0,7.0,1980,1980,Gable,CompShg,CemntBd,CmentBd,278.0,Gd,TA,CBlock,Gd,TA,No,GLQ,692.0,Unf,0,153.0,845,GasA,TA,Y,SBrkr,1153.0,1200,0,2353.0,1.0,0,2,1,4.0,1,Ex,10,Typ,1.0,Attchd,1983.0,RFn,2.0,484.0,TA,TA,Y,288,170,0,0,0,0,0,8,2009,WD,Normal,260000.0,29.0,3.5,3198.0,49.0
318,60,FV,75.0,9000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8.0,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1088.0,1088,GasA,Ex,Y,SBrkr,1088.0,871,0,1959.0,0.0,0,2,1,3.0,1,Gd,8,Typ,1.0,Attchd,2006.0,RFn,3.0,938.25,TA,TA,Y,208,46,0,0,0,0,0,12,2007,WD,Normal,270000.0,1.0,2.5,3047.0,40.0
319,60,RL,90.0,9900.0,Pave,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7.0,5.0,1993,1993,Gable,CompShg,HdBoard,HdBoard,256.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,987.0,Unf,0,360.0,1347,GasA,Ex,Y,SBrkr,1372.0,1274,0,2646.0,1.0,0,2,1,4.0,1,Gd,9,Typ,1.0,Attchd,1993.0,RFn,3.0,656.0,TA,TA,Y,340,60,0,0,0,0,0,4,2009,WD,Normal,260000.0,16.0,3.5,3993.0,35.0
320,80,RL,69.0,14115.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7.0,5.0,1980,1980,Gable,CompShg,Plywood,Plywood,225.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1036.0,Unf,0,336.0,1372,GasA,TA,Y,SBrkr,1472.0,0,0,1472.0,1.0,0,2,0,3.0,1,TA,6,Typ,2.0,Attchd,1980.0,Unf,2.0,588.0,TA,TA,Y,233,48,0,0,0,0,0,6,2009,WD,Normal,187500.0,29.0,3.0,2844.0,35.0
321,60,RL,107.5,16259.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2006,2006,Gable,CompShg,VinylSd,VinylSd,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,0,1249.0,1249,GasA,Ex,Y,SBrkr,1249.0,1347,0,2596.0,0.0,0,3,1,4.0,1,Gd,9,Typ,0.0,Attchd,2006.0,RFn,3.0,840.0,TA,TA,Y,240,154,0,0,0,0,0,9,2006,New,Partial,342643.0,0.0,3.5,3845.0,45.0
322,60,RL,99.0,12099.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,388.0,Gd,TA,PConc,Ex,TA,Av,GLQ,970.0,Unf,0,166.0,1136,GasA,Ex,Y,SBrkr,1136.0,1332,0,2468.0,1.0,0,2,1,4.0,1,Gd,10,Typ,1.0,BuiltIn,2004.0,Fin,3.0,872.0,TA,TA,Y,184,154,0,0,0,0,0,6,2007,WD,Normal,354000.0,3.0,3.5,3604.0,40.0
323,60,RL,86.0,10380.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7.0,5.0,1986,1987,Gable,CompShg,Plywood,Plywood,172.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,28.0,ALQ,0,0.0,1502,GasA,Ex,Y,SBrkr,1553.0,1177,0,2730.0,1.0,0,2,1,4.0,1,Gd,8,Typ,1.0,Attchd,1987.0,Fin,2.0,576.0,TA,TA,Y,201,96,0,0,0,0,0,8,2007,WD,Normal,301000.0,21.0,3.5,4232.0,35.0
324,20,RM,49.0,5820.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3.0,7.5,1955,2005,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,256.0,Unf,0,906.0,1162,GasA,Ex,Y,SBrkr,1163.0,0,0,1163.0,1.0,0,1,0,3.0,1,TA,6,Typ,0.0,Attchd,1955.0,Unf,1.0,220.0,Fa,TA,Y,142,98,0,0,0,0,0,7,2006,WD,Normal,126175.0,51.0,2.0,2325.0,22.5
325,80,RL,96.0,11275.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7.0,7.0,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,300.0,Gd,Gd,CBlock,Gd,TA,No,Unf,0.0,Unf,0,710.0,710,GasA,Ex,Y,SBrkr,1898.0,1080,0,2747.625,0.0,0,2,1,4.5,1,Gd,10,Typ,1.0,BuiltIn,1961.0,Fin,2.0,564.0,TA,TA,Y,240,0,0,0,0,0,0,6,2010,WD,Normal,242000.0,43.0,2.5,3457.625,49.0
326,45,RM,50.0,5000.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5.0,6.0,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116.0,Unf,0,604.0,720,GasA,Po,N,FuseF,803.0,0,0,803.0,0.0,0,1,0,2.0,1,TA,5,Typ,0.0,Detchd,1941.0,Unf,2.0,360.0,TA,TA,Y,0,0,0,0,0,0,0,12,2007,WD,Normal,87000.0,66.0,1.0,1523.0,30.0
327,120,RL,32.0,10846.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8.0,5.0,1993,1993,Gable,CompShg,BrkFace,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1619.0,Unf,0,100.0,1719,GasA,Ex,Y,SBrkr,1719.0,0,0,1719.0,2.0,0,1,1,1.0,1,Gd,6,Typ,2.0,Attchd,1993.0,Fin,2.0,473.0,TA,TA,Y,122,30,0,0,0,0,0,5,2008,Con,Normal,324000.0,15.0,3.5,3438.0,40.0
328,20,RL,80.0,11600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,175.0,TA,TA,CBlock,TA,TA,No,Rec,565.0,Unf,0,818.0,1383,GasA,TA,Y,SBrkr,1383.0,0,0,1383.0,0.0,0,1,1,3.0,1,TA,7,Typ,0.0,Attchd,1960.0,RFn,1.0,292.0,TA,TA,Y,0,45,0,0,0,0,0,4,2006,WD,Normal,145250.0,46.0,1.5,2766.0,30.0
329,75,RL,69.0,11888.0,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6.0,6.0,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,844.0,844,GasA,Gd,N,FuseA,1445.0,689,0,2134.0,0.0,0,2,0,4.5,1,Gd,10,Typ,0.0,Detchd,1930.0,Unf,2.0,441.0,TA,TA,Y,0,60,0,0,0,0,0,7,2009,WD,Normal,214500.0,93.0,2.0,2978.0,36.0
330,70,RM,60.0,6402.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5.0,5.0,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0,596.0,596,GasA,TA,N,SBrkr,596.0,596,0,1192.0,0.0,0,1,0,3.0,1,TA,6,Typ,0.0,Detchd,1920.0,Unf,1.0,189.0,Fa,Fa,N,0,0,0,0,0,0,0,7,2009,WD,Normal,78000.0,89.0,1.0,1788.0,25.0
331,90,RL,69.0,10624.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5.0,4.0,1964,1964,Gable,CompShg,HdBoard,HdBoard,84.0,TA,TA,CBlock,TA,TA,No,GLQ,40.0,Rec,0,1424.0,1728,GasA,TA,Y,SBrkr,1728.0,0,0,1728.0,0.0,0,2,0,4.5,1,TA,10,Typ,0.0,Detchd,2002.0,Unf,1.0,352.0,TA,TA,Y,155,0,0,0,0,0,0,11,2007,WD,Normal,119000.0,43.0,2.0,3456.0,20.0
332,20,RL,70.0,8176.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,6.0,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,TA,TA,No,Rec,846.0,Unf,0,210.0,1056,GasA,Fa,Y,SBrkr,1056.0,0,0,1056.0,1.0,0,1,0,3.0,1,TA,6,Typ,0.0,Attchd,1958.0,RFn,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,0,8,2007,WD,Normal,139000.0,49.0,2.0,2112.0,30.0
333,20,RL,85.0,10655.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,5.0,2003,2004,Gable,CompShg,VinylSd,VinylSd,296.0,Gd,TA,PConc,Gd,TA,No,GLQ,1124.0,Unf,0,1603.0,2052,GasA,Ex,Y,SBrkr,1629.0,0,0,1629.0,1.0,0,2,0,3.0,1,Gd,7,Typ,1.0,Attchd,2003.0,RFn,3.0,880.0,TA,TA,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,284000.0,6.0,3.0,3681.0,40.0
334,120,RM,59.0,8198.0,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7.0,5.0,2004,2004,Gable,CompShg,VinylSd,VinylSd,146.0,Gd,TA,PConc,Gd,TA,Av,GLQ,720.0,Unf,0,638.0,1358,GasA,Ex,Y,SBrkr,1358.0,0,0,1358.0,1.0,0,2,0,2.0,1,Gd,6,Typ,1.0,Attchd,2004.0,RFn,2.0,484.0,TA,TA,Y,192,30,0,0,0,0,0,7,2008,WD,Normal,207000.0,4.0,3.0,2716.0,35.0
335,60,RL,59.0,9042.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,5.0,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,828.0,Unf,0,115.0,943,GasA,Gd,Y,SBrkr,943.0,695,0,1638.0,1.0,0,2,1,3.0,1,TA,7,Typ,2.0,Attchd,1998.0,Fin,2.0,472.0,TA,TA,Y,100,38,0,0,0,0,0,7,2008,WD,Normal,192000.0,10.0,3.5,2581.0,30.0
336,145,RL,69.0,17673.5,Grvl,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5.0,6.0,1965,1965,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,1249.0,BLQ,0,103.0,1499,GasA,Ex,Y,SBrkr,1619.0,167,0,1786.0,2.0,0,2,0,3.0,1,TA,7,Typ,2.0,Attchd,1965.0,Fin,2.0,529.0,TA,TA,Y,420,0,0,0,0,0,0,8,2008,WD,Normal,228950.0,43.0,4.0,3285.0,30.0
337,20,RL,86.0,14157.0,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9.0,5.0,2005,2006,Hip,CompShg,VinylSd,VinylSd,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249.0,Unf,0,673.0,1922,GasA,Ex,Y,SBrkr,1922.0,0,0,1922.0,1.0,0,2,0,3.0,1,Gd,8,Typ,1.0,Attchd,2005.0,Fin,3.0,676.0,TA,TA,Y,178,51,0,0,0,0,0,7,2007,WD,Normal,377426.0,2.0,3.0,3844.0,45.0
338,20,RL,70.0,9135.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5.0,2002,2003,Gable,CompShg,VinylSd,VinylSd,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810.0,Unf,0,726.0,1536,GasA,Ex,Y,SBrkr,1536.0,0,0,1536.0,1.0,0,2,0,3.0,1,Gd,7,Typ,0.0,Attchd,2002.0,RFn,2.0,532.0,TA,TA,Y,192,74,0,0,0,0,0,12,2008,WD,Normal,214000.0,6.0,3.0,3072.0,35.0
339,20,RL,91.0,14145.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7.0,7.0,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213.0,Unf,0,995.0,1208,GasA,Ex,Y,SBrkr,1621.0,0,0,1621.0,1.0,0,2,0,3.0,1,Gd,8,Typ,0.0,Attchd,1984.0,RFn,2.0,440.0,TA,TA,Y,108,45,0,0,0,0,0,5,2006,WD,Normal,202500.0,22.0,3.0,2829.0,49.0
340,20,RL,66.0,12400.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6.0,7.0,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585.0,Unf,0,630.0,1215,GasA,TA,Y,FuseA,1215.0,0,0,1215.0,0.0,0,1,0,3.0,1,TA,6,Typ,0.0,Attchd,1958.0,Unf,1.0,297.0,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD,Normal,155000.0,51.0,1.0,2430.0,42.0
341,60,RL,85.0,14191.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8.0,5.0,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,967.0,967,GasA,Ex,Y,SBrkr,993.0,915,0,1908.0,0.0,0,2,1,4.0,1,Gd,9,Typ,0.0,Attchd,2002.0,Fin,2.0,431.0,TA,TA,Y,135,0,0,0,0,0,0,4,2010,WD,Normal,202900.0,8.0,2.5,2875.0,40.0
342,20,RH,60.0,8400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4.0,4.0,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,0,721.0,721,GasA,Gd,Y,SBrkr,841.0,0,0,841.0,0.0,0,1,0,2.0,1,TA,4,Typ,0.0,CarPort,1950.0,Unf,1.0,294.0,TA,TA,N,250,0,0,0,0,0,0,9,2009,WD,Normal,82000.0,59.0,1.0,1562.0,16.0
343,90,RL,69.0,8544.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3.0,4.0,1949,1950,Gable,CompShg,Stucco,Stucco,340.0,TA,TA,Slab,TA,TA,No,Unf,0.0,Unf,0,0.0,42,Wall,Fa,N,FuseA,1040.0,0,0,1040.0,0.0,0,2,0,2.0,1,TA,6,Typ,0.0,Detchd,1949.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,87500.0,57.0,2.0,1082.0,12.0
344,120,RL,63.0,8849.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,5.0,2005,2005,Hip,CompShg,MetalSd,MetalSd,410.625,Ex,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0,1656.0,1684,GasA,Ex,Y,SBrkr,1684.0,0,0,1684.0,0.0,0,2,0,2.0,1,Ex,6,Typ,1.0,Attchd,2005.0,RFn,2.0,564.0,TA,TA,Y,420,72,0,0,0,0,0,7,2008,WD,Normal,266000.0,3.0,2.0,3368.0,45.0
345,145,RM,36.0,2592.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5.0,3.5,1976,1976,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,Gd,TA,No,Rec,129.0,BLQ,0,175.0,536,GasA,TA,Y,SBrkr,536.0,576,0,1112.0,0.0,0,1,1,3.0,1,TA,4,Typ,0.0,Attchd,1976.0,Unf,1.0,336.0,TA,TA,Y,182,0,0,0,0,0,0,4,2010,WD,Normal,85000.0,34.0,1.5,1648.0,17.5
346,50,RL,65.0,6435.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6.0,5.0,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,972.0,972,GasA,Gd,Y,SBrkr,972.0,605,0,1577.0,0.0,0,1,0,3.0,1,Fa,6,Typ,1.0,Detchd,1939.0,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,0,0,10,2006,WD,Normal,140200.0,67.0,1.0,2549.0,30.0
347,20,RL,69.0,12772.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,7.5,1960,1998,Hip,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498.0,Unf,0,460.0,958,GasA,TA,Y,SBrkr,958.0,0,0,958.0,0.0,0,1,0,2.0,1,TA,5,Typ,0.0,Attchd,1960.0,RFn,1.0,301.0,TA,TA,Y,0,0,0,0,0,0,0,4,2007,WD,Normal,151500.0,47.0,1.0,1916.0,45.0
348,20,RL,69.0,17600.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,5.0,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270.0,Unf,0,208.0,1478,GasA,Ex,Y,FuseA,1478.0,0,0,1478.0,1.0,0,2,0,3.0,1,TA,6,Typ,2.0,Attchd,1960.0,Unf,2.0,498.0,TA,TA,Y,0,40,0,0,0,0,0,12,2009,WD,Normal,157500.0,49.0,3.0,2956.0,30.0
349,145,RL,36.0,2448.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7.0,5.0,2003,2004,Gable,CompShg,VinylSd,Wd Shng,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573.0,Unf,0,191.0,764,GasA,Ex,Y,SBrkr,764.0,862,0,1626.0,1.0,0,2,1,2.0,1,Gd,6,Typ,0.0,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,0,10,2008,WD,Normal,154000.0,5.0,3.5,2390.0,35.0
350,60,RL,56.0,17673.5,Pave,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,5.0,2005,2006,Hip,CompShg,CemntBd,CmentBd,410.625,Ex,TA,PConc,Ex,TA,No,GLQ,1410.0,Unf,0,438.0,1848,GasA,Ex,Y,SBrkr,1848.0,880,0,2728.0,1.0,0,2,1,4.0,1,Ex,10,Typ,2.0,Attchd,2006.0,Fin,3.0,706.0,TA,TA,Y,0,0,0,0,0,0,0,4,2006,New,Partial,437154.0,1.0,3.5,4576.0,45.0
351,120,RL,68.0,7820.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9.0,5.0,2007,2007,Hip,CompShg,MetalSd,MetalSd,362.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0,1685.5,1869,GasA,Ex,Y,SBrkr,1869.0,0,0,1869.0,0.0,0,2,0,2.0,1,Ex,6,Typ,1.0,Attchd,2007.0,RFn,2.0,617.0,TA,TA,Y,210,54,0,0,0,0,0,12,2007,New,Partial,318061.0,0.0,2.0,3738.0,45.0
352,120,RL,69.0,5271.0,Pave,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7.0,5.0,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1082.0,Unf,0,371.0,1453,GasA,Gd,Y,SBrkr,1453.0,0,0,1453.0,1.0,0,1,1,2.0,1,Gd,6,Typ,1.0,Attchd,1986.0,RFn,2.0,445.0,TA,TA,Y,0,80,0,0,0,0,0,12,2006,WD,Abnorml,190000.0,20.0,2.5,2906.0,35.0
353,50,RL,60.0,9084.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5.0,6.0,1941,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,236.0,Rec,0,0.0,616,GasA,TA,N,SBrkr,616.0,495,0,1111.0,0.0,0,1,0,3.0,1,TA,5,Typ,0.0,Detchd,1941.0,Unf,1.0,200.0,TA,Fa,Y,48,0,0,0,0,0,0,3,2008,ConLw,Normal,95000.0,67.0,1.0,1727.0,30.0
354,30,RM,60.0,8520.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6.0,7.5,1928,2003,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0,624.0,624,GasA,Gd,Y,SBrkr,720.0,0,0,720.0,0.0,0,1,0,2.0,1,TA,5,Typ,0.0,Detchd,2005.0,Unf,2.0,484.0,TA,TA,Y,106,0,0,0,0,0,0,5,2010,WD,Normal,105900.0,82.0,1.0,1344.0,45.0
355,50,RL,60.0,8400.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6.0,5.0,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388.0,Unf,0,552.0,940,GasA,Ex,Y,SBrkr,1192.0,403,0,1595.0,0.0,0,1,0,2.0,1,TA,6,Typ,2.0,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,140000.0,66.0,1.0,2535.0,30.0
356,20,RL,105.0,11249.0,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6.0,5.0,1995,1995,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334.0,BLQ,0,322.0,1200,GasA,Ex,Y,SBrkr,1200.0,0,0,1200.0,1.0,0,2,0,3.0,1,Gd,6,Typ,0.0,Attchd,1995.0,RFn,2.0,521.0,TA,TA,Y,0,26,0,0,0,0,0,8,2007,WD,Normal,177500.0,12.0,3.0,2400.0,30.0
357,20,RL,69.0,9248.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6.0,6.0,1992,1992,Gable,CompShg,HdBoard,HdBoard,106.0,TA,TA,PConc,Gd,TA,No,GLQ,560.0,Unf,0,598.0,1158,GasA,Gd,Y,SBrkr,1167.0,0,0,1167.0,1.0,0,2,0,3.0,1,Gd,6,Typ,0.0,Attchd,1992.0,RFn,2.0,400.0,TA,TA,Y,120,26,0,0,0,0,0,7,2009,WD,Normal,173000.0,17.0,3.0,2325.0,36.0
358,120,RM,44.0,4224.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5.0,5.0,1976,1976,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874.0,Unf,0,268.0,1142,GasA,TA,Y,SBrkr,1142.0,0,0,1142.0,1.0,0,1,1,3.0,1,TA,6,Typ,1.0,Attchd,1976.0,Fin,2.0,528.0,TA,TA,Y,420,90,0,0,0,0,0,8,2007,WD,Normal,134000.0,31.0,2.5,2284.0,25.0
359,80,RL,92.0,6930.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5.0,4.0,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300.0,Rec,0,468.0,1062,GasA,Ex,Y,FuseF,1352.0,0,0,1352.0,0.0,0,1,0,3.0,1,Gd,6,Min2,0.0,BuiltIn,1958.0,Unf,1.0,288.0,TA,TA,Y,168,0,0,0,0,0,0,7,2006,WD,Abnorml,130000.0,48.0,1.0,2414.0,20.0
360,60,RL,78.0,12011.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8.0,5.0,1998,1998,Gable,CompShg,VinylSd,VinylSd,410.625,Gd,TA,PConc,Gd,TA,Av,GLQ,956.0,Unf,0,130.0,1086,GasA,Ex,Y,SBrkr,1086.0,838,0,1924.0,1.0,0,2,1,3.0,1,Gd,7,Typ,1.0,Attchd,1998.0,RFn,2.0,592.0,TA,TA,Y,208,75,0,0,0,0,0,6,2006,WD,Normal,280000.0,8.0,3.5,3010.0,40.0
361,85,RL,69.0,7540.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6.0,6.0,1978,1978,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,773.0,Unf,0,115.0,888,GasA,Ex,Y,SBrkr,912.0,0,0,912.0,1.0,0,1,0,2.0,1,TA,5,Typ,1.0,Attchd,1978.0,RFn,2.0,470.0,TA,TA,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,156000.0,29.0,2.0,1800.0,36.0
362,50,RL,69.0,9144.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5.0,5.0,1940,1982,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,Rec,399.0,Unf,0,484.0,883,GasA,Gd,Y,SBrkr,988.0,517,0,1505.0,1.0,0,1,0,3.0,1,TA,8,Typ,0.0,Detchd,1940.0,Unf,1.0,240.0,TA,TA,N,0,0,0,0,0,0,0,7,2008,WD,Normal,145000.0,68.0,2.0,2388.0,25.0
